question_mark,_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,abnormal_subdomain,prefix_suffix,phish_hints,statistical_report,ratio_intHyperlinks,external_favicon,ratio_intMedia,ratio_extMedia,empty_title,domain_in_title,domain_with_copyright,domain_age,dns_record,google_index,page_rank,status
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,6512,0,0,4,0
0,1,0.166666667,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,8143,0,0,3,0
1,1,0.0,0.0,0,0,0,0,0,0.918918919,0,100.0,0.0,0,0,0,5290,0,1,5,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,-1,0,1,4,0
0,1,0.0625,0.136363636,0,0,0,0,0,0.989417989,0,100.0,0.0,0,1,1,7881,0,0,5,0
0,1,0.051948052,0.06779661,0,0,0,1,0,0.0,0,0.0,0.0,1,1,0,8413,0,1,2,1
1,0,0.027777778,0.0,0,0,0,0,0,0.780487805,1,33.33333333,66.66666667,0,1,0,6028,0,1,1,1
0,0,0.0,0.0,0,0,0,0,0,0.428571429,1,50.0,50.0,0,1,0,5159,0,0,8,0
0,1,0.0,0.0,0,0,0,0,0,0.988175676,0,96.66666667,3.333333333,0,1,1,2371,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.903846154,1,42.85714286,57.14285714,0,1,1,2421,0,0,4,0
0,0,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,72,0,1,0,1
0,1,0.036697248,0.0,0,0,0,0,0,0.912408759,0,95.45454545,4.545454545,0,1,1,9549,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.678571429,0,88.88888889,11.11111111,0,0,1,2316,0,0,1,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,5891,0,0,10,0
0,1,0.0,0.0,0,0,0,0,0,0.955,0,94.44444444,5.555555556,0,0,1,8833,0,0,5,0
0,1,0.103773585,0.0,0,0,0,1,0,0.806666667,0,0.0,0.0,0,1,1,-1,0,1,5,0
0,1,0.0,0.0,0,0,0,0,0,0.394736842,1,0.0,100.0,0,1,1,5518,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.034482759,1,0.0,100.0,0,1,1,325,0,1,0,1
0,0,0.298701299,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.923076923,0,0.0,100.0,0,1,0,-1,0,0,2,0
0,0,0.0,0.0,0,0,0,0,0,0.846153846,0,100.0,0.0,0,1,0,4698,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.807692308,0,100.0,0.0,0,1,0,2467,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,0.093959732,1,0.0,100.0,0,1,1,5085,0,0,3,0
0,1,0.0,0.0,0,0,1,0,0,0.902439024,0,94.11764706,5.882352941,0,1,1,4087,0,0,3,0
0,0,0.191176471,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.994475138,0,100.0,0.0,0,0,1,5337,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.535714286,1,71.42857143,28.57142857,0,1,1,-1,0,0,4,0
0,0,0.078947368,0.103448276,0,0,0,0,0,0.133004926,1,90.0,10.0,0,1,1,1547,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.813333333,1,0.0,100.0,0,1,1,7667,0,0,5,0
2,1,0.225092251,0.0,0,0,1,3,0,0.9,0,0.0,0.0,0,0,0,531,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.051282051,1,0.0,100.0,0,1,0,7298,0,0,5,0
0,0,0.169811321,0.204545455,1,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5627,0,1,5,1
0,0,0.086956522,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,-1,0,1,2,1
0,0,0.0,0.0,0,0,1,1,0,1.0,0,100.0,0.0,1,1,0,4966,0,1,1,1
0,1,0.194444444,0.0,0,0,0,0,0,0.731019523,1,0.0,100.0,0,0,0,8969,0,0,8,0
0,0,0.0,0.0,0,0,0,1,0,1.0,0,0.0,0.0,0,0,0,2675,0,0,0,1
0,1,0.0,0.0,0,0,0,0,0,0.921621622,1,100.0,0.0,0,1,1,6256,0,0,6,0
0,0,0.0,0.0,0,0,1,0,0,0.888888889,0,100.0,0.0,0,1,0,2188,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,2301,0,1,3,1
1,0,0.166666667,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.590909091,1,92.59259259,7.407407407,0,1,1,4848,0,0,5,0
0,0,0.118421053,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,1,0,0,0.948275862,0,100.0,0.0,0,0,1,4826,0,1,4,0
1,0,0.126760563,0.0,0,0,0,0,0,0.631578947,0,33.33333333,66.66666667,0,1,1,5616,0,1,5,1
0,1,0.0,0.0,0,0,1,0,0,0.282352941,1,9.090909091,90.90909091,0,1,1,-1,0,0,0,0
0,1,0.365079365,0.0,0,0,0,0,0,0.534883721,1,9.090909091,90.90909091,0,1,1,7925,0,0,7,0
0,0,0.0,0.0,0,0,0,0,0,0.7,1,100.0,0.0,0,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,1,0,0,0.333333333,0,0.0,0.0,0,1,1,3800,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.472727273,1,0.0,0.0,0,0,1,5640,0,0,10,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,4979,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.150684932,1,0.0,100.0,0,1,0,7448,0,0,8,0
0,0,0.0,0.0,0,0,0,0,0,0.16,1,0.0,0.0,0,0,0,3890,0,1,10,0
0,1,0.0,0.0,0,0,0,1,0,1.0,0,0.0,0.0,0,1,0,3024,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.941176471,0,50.0,50.0,0,0,0,5080,0,1,5,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,2629,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,0,5895,0,0,10,0
1,0,0.0,0.0,0,0,1,0,0,0.381578947,0,34.28571429,65.71428571,0,1,1,-1,0,0,5,0
0,0,0.242424242,0.333333333,0,0,0,0,0,0.0,1,0.0,0.0,0,1,1,7296,0,1,5,1
1,0,0.166666667,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.985714286,1,100.0,0.0,0,1,1,1523,0,0,1,0
0,1,0.0,0.0,0,0,0,0,0,0.6,0,0.0,100.0,0,0,0,6529,0,0,4,0
0,0,0.068965517,0.095238095,0,0,0,0,0,0.75,1,0.0,0.0,0,1,0,7621,0,1,6,1
0,0,0.0,0.0,0,0,0,0,0,0.647058824,1,0.0,0.0,0,0,0,8770,0,0,4,0
0,0,0.041666667,0.0,0,0,1,0,0,0.842105263,1,100.0,0.0,0,0,0,7590,0,1,5,0
1,0,0.055555556,0.0,0,0,1,0,0,0.59375,1,100.0,0.0,0,1,1,254,0,1,0,1
1,0,0.016129032,0.0,0,0,0,2,2,1.0,0,100.0,0.0,0,1,1,3104,0,1,4,0
0,1,0.0,0.0,0,0,0,0,0,0.763636364,1,0.0,0.0,0,0,1,7519,0,0,5,0
0,1,0.0,0.0,0,0,1,0,0,0.994230769,0,100.0,0.0,0,1,1,7777,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.987854251,0,0.0,100.0,0,1,1,8323,0,1,3,0
0,0,0.127659574,0.153846154,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5612,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,1,-1,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.928909953,1,100.0,0.0,0,0,0,7838,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.823529412,1,100.0,0.0,0,1,1,-1,0,0,2,0
0,0,0.111111111,0.0,0,0,0,1,0,0.333333333,1,0.0,100.0,0,1,1,8347,0,1,10,1
1,0,0.196969697,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,4376,0,1,1,1
0,0,0.036585366,0.0,0,0,0,0,0,0.945454545,0,100.0,0.0,0,0,1,8235,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,6646,0,1,0,1
0,1,0.095238095,0.0,0,0,1,1,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.530612245,1,0.0,100.0,0,1,1,3055,0,0,4,0
0,1,0.0,0.0,0,0,1,0,0,0.598130841,1,95.12195122,4.87804878,0,1,1,-1,0,0,3,0
0,0,0.043478261,0.0,0,0,0,0,0,0.172413793,1,0.0,0.0,0,1,0,3006,0,1,7,1
0,0,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,718,0,1,0,1
0,1,0.063063063,0.0,0,0,0,0,0,0.554817276,1,33.33333333,66.66666667,0,0,0,8759,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.875,0,0.0,0.0,0,0,1,1170,0,1,0,0
0,1,0.0,0.0,0,0,0,0,0,0.802325581,1,85.71428571,14.28571429,0,0,1,5636,0,0,5,0
0,0,0.131578947,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,1,0.047619048,0.0,0,0,0,0,0,0.717391304,1,92.68292683,7.317073171,0,1,1,5222,0,0,8,0
0,0,0.066666667,0.25,0,0,0,0,0,0.0,1,0.0,100.0,0,1,1,-1,0,1,4,1
0,0,0.0,0.0,0,0,0,0,0,0.944444444,0,100.0,0.0,0,0,1,7131,0,1,7,0
0,0,0.08,0.111111111,0,0,0,0,0,0.0,1,0.0,100.0,0,1,0,7253,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.947368421,0,100.0,0.0,0,1,1,2527,0,0,2,0
0,0,0.127659574,0.285714286,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,7530,0,1,4,1
0,0,0.0,0.0,0,0,0,0,0,0.310344828,1,100.0,0.0,0,1,1,4907,0,0,1,0
0,0,0.028985507,0.0,0,0,1,0,0,0.972375691,0,97.91666667,2.083333333,0,0,0,4140,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.469879518,1,0.0,100.0,0,1,1,7297,0,0,5,0
0,0,0.197916667,0.0,0,0,1,3,0,0.951612903,1,100.0,0.0,0,1,1,244,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,5416,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.529411765,1,0.0,100.0,0,0,1,5834,0,0,4,0
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,2,0,1,0,1
0,0,0.105263158,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,0,0.054054054,0.068965517,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,1834,0,1,0,1
1,1,0.127272727,0.0,0,0,0,0,0,0.223938224,1,0.0,100.0,0,0,1,3825,0,1,0,1
0,1,0.074766355,0.0,0,0,1,0,0,0.209944751,1,3.333333333,96.66666667,0,0,1,6075,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,0.9,0,100.0,0.0,0,1,1,6636,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.739130435,1,66.66666667,33.33333333,0,0,0,8151,0,0,6,0
0,0,0.066666667,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,116,0,1,0,1
2,1,0.039534884,0.769230769,1,1,0,3,2,0.428571429,1,0.0,0.0,0,1,1,-1,1,1,0,1
0,0,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,1,0,0,0.071428571,1,0.0,0.0,0,1,1,7295,0,1,5,1
0,0,0.0,0.0,0,0,1,0,0,0.875,0,100.0,0.0,0,0,0,10674,0,0,8,0
0,1,0.0,0.0,0,0,0,0,0,0.607142857,1,0.0,100.0,0,0,1,-1,0,0,5,0
0,0,0.022222222,0.026315789,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.857142857,0,0.0,0.0,0,1,0,8036,0,1,2,1
0,0,0.0,0.0,0,0,0,1,0,1.0,0,0.0,0.0,1,1,0,1046,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.942307692,0,100.0,0.0,0,1,1,7130,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.746666667,1,0.0,0.0,0,1,0,1778,0,0,1,0
1,0,0.153225806,0.0,1,0,1,0,0,1.0,0,0.0,0.0,0,1,0,4003,0,1,0,1
0,1,0.045454545,0.0,0,0,0,0,0,0.389705882,1,25.35211268,74.64788732,0,0,1,7480,0,0,7,0
0,1,0.0,0.0,0,0,0,0,0,0.397350993,1,23.4375,76.5625,0,0,0,6902,0,0,4,0
0,0,0.05,0.0,0,0,0,0,0,0.857142857,0,100.0,0.0,0,1,0,3922,0,1,2,1
0,1,0.0,0.0,0,0,0,1,0,0.892857143,0,100.0,0.0,0,1,1,8501,0,0,5,0
0,0,0.044776119,0.0,0,0,0,0,0,0.631578947,0,0.0,0.0,0,0,1,8350,0,0,10,0
0,1,0.209876543,0.0,0,0,0,0,1,0.0,0,0.0,0.0,1,1,0,535,0,1,1,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,49,0,1,0,1
0,0,0.038461538,0.083333333,0,0,0,0,0,0.19047619,1,20.0,80.0,0,1,1,5616,0,1,5,1
0,1,0.01754386,0.0,0,0,0,0,0,0.181818182,1,0.0,0.0,0,1,0,138,0,1,0,1
1,1,0.054054054,0.0,0,0,0,0,0,0.4,0,0.0,100.0,0,0,0,5159,0,1,8,0
0,0,0.0,0.0,0,0,0,0,0,0.936170213,0,100.0,0.0,0,1,0,5161,0,0,8,0
0,0,0.16,0.4,0,1,0,0,0,0.992366412,0,100.0,0.0,0,1,1,4429,0,0,0,1
0,0,0.0,0.0,0,0,0,0,0,0.932835821,0,100.0,0.0,0,1,1,-1,0,0,2,0
1,0,0.048387097,0.0,0,0,1,0,0,0.0,1,0.0,0.0,0,1,0,8019,0,1,4,1
2,1,0.017094017,0.0,0,0,0,3,0,0.4,1,50.0,50.0,0,1,0,-1,0,1,0,1
1,0,0.0,0.0,0,0,1,0,0,0.583333333,1,100.0,0.0,0,1,0,4663,0,1,0,1
0,1,0.024390244,0.0,0,0,1,0,0,0.192307692,1,0.0,100.0,0,1,0,3251,0,1,4,1
0,0,0.0,0.0,0,0,0,0,0,0.715867159,0,100.0,0.0,0,0,0,3841,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.834482759,0,48.8372093,51.1627907,0,1,1,1997,0,0,2,0
1,1,0.154471545,0.0,1,0,0,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.0,0.0,0,0,0,1,1,0.0,0,0.0,0.0,1,1,0,2926,0,1,1,1
0,1,0.224043716,0.054054054,0,1,0,0,0,0.857142857,0,0.0,0.0,0,1,0,216,0,1,0,1
0,0,0.111111111,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,7450,0,1,8,0
0,0,0.098765432,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,-1,0,1,4,0
0,1,0.0,0.0,0,0,0,0,0,0.981927711,0,100.0,0.0,0,0,0,8710,0,0,5,0
0,1,0.0,0.0,0,0,1,0,0,0.7,1,50.0,50.0,0,0,0,6392,0,0,2,1
0,0,0.0,0.0,0,0,0,1,2,0.857142857,0,0.0,0.0,0,1,0,-1,0,1,1,1
0,1,0.0,0.0,0,0,0,0,0,0.358974359,1,0.0,0.0,0,1,0,4283,0,0,4,0
1,0,0.018867925,0.038461538,0,0,1,0,0,0.125,1,0.0,0.0,0,1,0,1953,0,1,3,1
0,0,0.0,0.0,0,0,0,0,0,0.857988166,0,95.23809524,4.761904762,0,1,1,-1,0,0,2,0
1,0,0.181102362,0.517241379,0,1,0,0,0,0.0,0,0.0,0.0,1,1,0,3378,0,1,4,1
1,1,0.311827957,0.0,0,0,0,0,0,0.245398773,1,0.0,100.0,0,1,1,3556,0,1,1,1
0,0,0.0,0.0,0,0,1,0,0,0.814814815,0,100.0,0.0,0,1,1,5001,0,0,6,0
0,1,0.0,0.0,0,0,1,0,0,1.0,0,0.0,0.0,0,1,0,6036,0,1,5,0
1,0,0.038095238,0.0,0,0,1,1,0,0.393939394,1,0.0,100.0,0,1,1,8346,0,1,10,1
0,0,0.1875,0.25,0,0,1,0,0,0.428571429,0,100.0,0.0,0,1,1,8094,0,1,4,1
0,1,0.263736264,0.0,0,0,0,0,0,0.409090909,0,100.0,0.0,0,1,1,7678,0,1,4,1
0,1,0.0,0.0,0,0,0,0,0,0.918238994,1,17.85714286,82.14285714,0,0,1,9754,0,0,4,0
0,0,0.047619048,0.166666667,0,0,0,1,0,0.0,0,0.0,100.0,0,1,0,2963,0,1,2,1
0,0,0.0,0.0,0,0,0,1,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.954954955,0,100.0,0.0,0,1,0,4069,0,0,2,0
1,1,0.098360656,0.0,0,0,0,0,0,0.897526502,1,100.0,0.0,0,1,1,2320,0,0,5,0
0,0,0.0625,0.0,0,0,0,0,0,0.383064516,1,9.090909091,90.90909091,0,1,1,9032,0,0,5,0
0,0,0.09375,0.12,0,1,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,1,0,0,0.620915033,1,20.0,80.0,0,1,0,5751,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.854545455,1,100.0,0.0,0,0,1,2390,0,0,6,0
0,0,0.0,0.0,0,0,0,0,0,0.857142857,0,0.0,0.0,0,1,0,819,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.085365854,1,0.0,100.0,0,0,0,-1,0,1,9,1
0,1,0.0,0.0,0,0,0,0,0,0.912087912,1,100.0,0.0,0,1,1,8046,0,0,6,0
1,0,0.141025641,0.0,0,0,0,1,0,1.0,0,0.0,0.0,1,1,0,5964,0,1,0,1
0,0,0.022222222,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,-1,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.906593407,0,100.0,0.0,0,0,0,7134,0,1,7,0
1,0,0.083333333,0.0,0,0,1,0,0,0.115384615,1,0.0,0.0,0,1,0,8019,0,1,4,1
0,1,0.0,0.0,0,0,0,0,0,0.818897638,1,75.0,25.0,0,1,1,5807,0,0,5,0
0,1,0.0,0.0,0,0,0,0,0,0.363636364,1,40.0,60.0,0,0,0,4764,0,0,4,0
1,0,0.057971014,0.033333333,0,0,0,0,0,0.285714286,1,0.0,0.0,0,1,0,7296,0,1,5,1
0,0,0.178707224,0.196261682,0,0,0,1,0,1.0,0,0.0,0.0,0,1,1,2660,0,1,4,1
0,0,0.0,0.0,0,0,0,0,2,0.973684211,0,100.0,0.0,0,1,0,-1,0,0,5,0
0,1,0.0,0.0,0,0,1,0,0,0.766666667,1,100.0,0.0,0,0,0,7838,0,0,6,0
0,0,0.0,0.0,0,0,0,0,0,0.333333333,1,0.0,0.0,0,1,0,3570,0,0,6,0
0,0,0.016666667,0.037037037,0,0,1,3,0,0.0,0,0.0,0.0,1,1,0,-1,0,1,1,1
1,0,0.159663866,0.0,1,0,0,0,0,1.0,0,0.0,0.0,0,1,0,4003,0,1,0,1
0,1,0.255102041,0.0,0,0,1,2,0,0.545454545,1,0.0,0.0,0,1,1,2300,0,1,2,1
0,0,0.0,0.0,0,0,0,0,0,0.928571429,0,98.97959184,1.020408163,0,1,0,-1,0,0,2,0
0,0,0.057142857,0.0,0,0,1,3,0,0.421052632,1,0.0,100.0,0,1,1,778,0,1,0,1
0,0,0.279411765,0.0,0,0,0,0,0,1.0,0,100.0,0.0,0,1,0,11555,0,1,7,0
0,0,0.166666667,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0,7828,0,1,6,1
0,1,0.0,0.0,0,0,0,0,0,0.6,0,0.0,100.0,0,1,1,2756,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.546875,1,33.33333333,66.66666667,0,1,1,8165,0,0,2,0
0,1,0.045454545,0.0,0,0,1,2,0,0.96,0,100.0,0.0,0,1,1,3080,0,1,2,1
0,1,0.0,0.0,0,0,0,2,1,0.0,0,0.0,0.0,1,1,0,4966,0,1,2,1
0,0,0.0,0.0,0,0,1,0,0,0.6,1,100.0,0.0,0,1,0,61,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.787878788,1,50.0,50.0,0,1,1,2105,0,1,0,1
0,0,0.034482759,0.05,0,0,0,0,0,1.0,0,0.0,0.0,0,1,0,-1,0,1,2,1
1,1,0.183823529,0.0,0,0,0,1,0,1.0,0,0.0,0.0,0,1,0,31,0,1,0,1
0,0,0.0,0.0,0,0,1,0,0,0.0,0,0.0,0.0,1,1,0,3489,0,1,0,1
0,0,0.088235294,0.162162162,0,0,0,2,0,0.19047619,1,20.0,80.0,0,1,1,5616,0,1,5,1
0,0,0.0,0.0,0,0,1,0,0,0.0,1,0.0,100.0,0,1,0,7,0,0,0,1
0,0,0.0,0.0,0,0,0,0,0,0.619047619,1,0.0,100.0,0,1,0,7449,0,0,8,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,5658,0,1,6,1
1,0,0.090909091,0.0,0,0,1,1,0,0.958333333,0,0.0,0.0,0,1,1,4090,0,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,1,0,6801,0,0,4,1
0,0,0.0,0.0,0,0,0,0,0,0.576923077,1,20.0,80.0,0,1,0,6071,0,0,5,0
1,1,0.212121212,0.0,0,0,0,0,0,0.745387454,1,0.0,100.0,0,0,1,8966,0,0,8,0
0,0,0.272727273,0.0,0,0,0,0,0,0.966666667,0,80.0,20.0,0,1,0,5767,0,1,2,1
0,1,0.0,0.0,0,0,0,0,0,0.069148936,1,0.0,100.0,0,1,1,-1,0,0,3,0
0,0,0.319148936,0.395833333,1,1,0,1,0,0.54,1,0.0,100.0,0,1,1,-1,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.764705882,1,80.0,20.0,0,1,1,-1,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.975574713,0,100.0,0.0,0,0,1,-1,0,0,3,0
1,0,0.144,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3992,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.894736842,0,0.0,0.0,0,0,0,-1,0,0,4,0
1,0,0.1484375,0.0,1,0,1,0,0,1.0,0,100.0,0.0,0,1,1,3993,0,1,0,1
0,1,0.0,0.0,0,0,0,0,0,0.743589744,1,0.0,100.0,0,0,0,8579,0,0,3,0
0,0,0.0,0.0,0,0,0,0,0,0.318181818,1,0.0,100.0,0,1,0,2840,0,1,2,1
1,0,0.0,0.0,0,0,0,0,0,0.076923077,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.831081081,1,100.0,0.0,0,0,1,7737,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,1,0,-1,0,1,2,1
0,0,0.025,0.03030303,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,0,0,0.769230769,0,0.0,100.0,0,1,0,7030,0,0,2,0
0,1,0.0,0.0,0,0,0,0,0,0.979166667,1,93.75,6.25,0,1,1,7299,0,0,5,0
1,0,0.23297491,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,1,0,7764,0,0,5,1
0,0,0.0,0.0,0,0,0,0,0,0.181818182,0,0.0,0.0,0,0,0,-1,0,1,4,0
0,1,0.0,0.0,0,0,1,0,0,0.943181818,0,50.0,50.0,0,1,0,8697,0,1,5,0
0,0,0.181818182,0.266666667,0,0,0,0,0,0.608695652,0,0.0,100.0,0,1,1,5778,0,0,4,0
0,1,0.0,0.0,0,0,0,0,0,0.724137931,1,0.0,100.0,0,0,1,4627,0,0,6,0
0,0,0.0,0.0,0,0,0,0,0,0.775862069,1,100.0,0.0,0,1,0,5238,0,0,1,0
0,0,0.103773585,0.0,0,0,0,0,0,0.351955307,1,0.0,100.0,0,1,1,5484,0,0,6,0
0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,3727,0,1,0,1
0,1,0.08,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,1,-1,0,0,7,0
1,0,0.0,0.0,0,0,1,4,0,0.333333333,1,0.0,100.0,0,1,0,4609,0,1,3,1
0,1,0.0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0,7422,0,1,7,0
0,1,0.0,0.0,0,0,0,0,0,0.94047619,0,100.0,0.0,0,0,0,4622,0,0,4,0
0,1,0.038461538,0.0,0,0,0,0,0,0.71875,1,50.0,50.0,0,1,1,7445,0,1,4,0
0,0,0.033333333,0.043478261,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,0,0.0,0.0,0,0,0,1,0,0.181818182,1,16.66666667,83.33333333,0,1,1,5626,0,1,5,1
0,0,0.264705882,0.75,1,1,0,1,2,1.0,0,100.0,0.0,0,1,0,-1,1,1,0,1
0,0,0.0,0.0,0,0,0,0,0,0.888888889,0,100.0,0.0,0,0,0,4624,0,0,5,0
1,1,0.056603774,0.0,0,0,0,0,0,0.707317073,0,40.0,60.0,0,1,0,3962,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.200581395,1,25.0,75.0,0,1,1,8766,0,0,3,0
0,1,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,0,1629,0,0,2,1
0,1,0.0,0.0,0,0,0,0,0,0.798561151,1,50.0,50.0,0,1,0,-1,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.5,1,100.0,0.0,0,1,0,8922,0,1,3,1
0,0,0.064516129,0.083333333,0,0,0,0,0,0.071428571,1,0.0,0.0,0,1,0,7295,0,1,5,1
0,1,0.0,0.0,0,0,0,0,0,0.818181818,1,100.0,0.0,0,1,1,4839,0,0,1,0
0,1,0.0,0.0,0,0,0,0,0,0.923322684,1,97.43589744,2.564102564,0,0,1,5887,0,0,6,0
0,1,0.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,1,1,-1,0,1,0,1
1,0,0.126984127,0.0,0,0,1,0,0,0.0,1,0.0,100.0,0,1,1,610,0,1,0,0
0,0,0.0,0.0,0,0,0,0,0,0.785714286,1,23.07692308,76.92307692,0,0,0,5994,0,0,5,0
0,0,0.0,0.0,0,0,0,0,0,0.892473118,1,0.0,100.0,0,1,1,6466,0,0,3,0
